id,type,latitude,longitude,shop_type,name,address,street,city,postcode
12193318313,node,53.6456065,-6.6982483,electronics,Kellihers Electrical,,,,
12193318314,node,53.6458768,-6.6982537,car,Joe Duffy Volkswagon,,,,
12194263854,node,54.4145881,-6.1482942,deli,Unknown,,,,
12194374296,node,54.5982189,-5.9314561,shoes,Unknown,,,,
12194609391,node,53.8344633,-7.0805148,tailor,Stitch Studio,"4, The Archway, Virginia",The Archway,Virginia,
12194641023,node,53.8347118,-7.0825915,vacant,Unknown,,,,
12194747988,node,53.8351348,-7.0828061,clothes,Love Ellie,"Main Street, Virginia, A82 Y9Y9",Main Street,Virginia,A82 Y9Y9
12194813922,node,53.8351348,-7.0842377,charity,NCBI Charity Shop,"Ballyjamesduff Road, A82 V4K0",Ballyjamesduff Road,,A82 V4K0
12194872125,node,53.8341701,-7.0811538,electrical,Diamond Electrical,"Main Street, Virginia, A82 A5N",Main Street,Virginia,A82 A5N
12195131719,node,53.8344048,-7.081064,vacant,Unknown,,,,
12197257641,node,53.8345919,-7.0822831,vacant,Unknown,,,,
12197305037,node,53.8343181,-7.0807153,massage,Muscle Therapy Clinic,,,,
12209344748,node,53.4240384,-6.243124,newsagent,WHSmith,,,,
12209359279,node,53.4256501,-6.2403986,books,WHSmith,,,,
12209379862,node,53.4257145,-6.2404399,electronics,InMotion,,,,
12213750851,node,54.1161211,-7.5851498,laundry,Unknown,,,,
12216554226,node,53.2745228,-9.0547716,charity,COPE Galway,"Newtownsmith, Galway",Newtownsmith,Galway,
12218692549,node,53.7285991,-6.8990316,car_repair,Damian's Garage,,,,
12219091189,node,53.3262928,-6.3741837,car,MAN Trucks,Dublin,,Dublin,
12219091344,node,53.3120186,-6.3613779,storage_rental,Space Self-Storage,Dublin,,Dublin,
12219097529,node,53.3062406,-6.3521073,paint,Dunn-Edwards Paints,Dublin,,Dublin,
12219097530,node,53.3060996,-6.3517437,flooring,Havwoods,Dublin,,Dublin,
12219097532,node,53.3061681,-6.3519479,yes,Unknown,Dublin,,Dublin,
12219097533,node,53.3060237,-6.3515884,clothes,Teamwear,Dublin,,Dublin,
12219194431,node,53.1334395,-6.0913424,convenience,Mini Market Delgany,"1, Convent Road, Delgany, A63 DD76",Convent Road,Delgany,A63 DD76
12222166590,node,53.2888595,-6.2060071,hairdresser,Midas & Pzazz,,,,
12228089387,node,54.9928987,-7.3129545,coffee,Ground,,,,
12228095017,node,54.9998064,-7.3101334,bakery,The Bakery Ebrington,,,,
12229769893,node,55.1362658,-6.6636375,bathroom_furnishing,Spa-Jet,"17, Hawthorn Terrace, BT52 2BW",Hawthorn Terrace,,BT52 2BW
12231292895,node,55.1089491,-6.6042188,garden_centre,Lamonts Garden Centre,,,,
12235087804,node,54.1872872,-6.375639,hairdresser,Unknown,,,,
12237522767,node,53.9804636,-7.0467965,convenience,McCabe's Shop,,,,
12241548876,node,53.4215137,-6.4744578,yes,Constantia,"Navan Road, Dunboyne",Navan Road,Dunboyne,
12241548879,node,53.4206802,-6.4761089,yes,_ Studios,"Navan Road, Dunboyne",Navan Road,Dunboyne,
12241548881,node,53.4205193,-6.4758618,yes,The Crusty Corner,"Navan Road, Dunboyne",Navan Road,Dunboyne,
12241548882,node,53.4204231,-6.4761988,yes,Rena Beau,"Navan Road, Dunboyne",Navan Road,Dunboyne,
12241548883,node,53.4203048,-6.475921,bookmaker,Ladbrokes,"Navan Road, Dunboyne",Navan Road,Dunboyne,
12241548884,node,53.420405,-6.4758953,hairdresser,Barber Shop,"Navan Road, Dunboyne",Navan Road,Dunboyne,
12241548885,node,53.4201497,-6.4760003,yes,Nyles & Rafe,"Navan Road, Dunboyne",Navan Road,Dunboyne,
12241548889,node,53.4197983,-6.4760599,beauty,Dunboyne Hair & Beauty,"Navan Road, Dunboyne",Navan Road,Dunboyne,
12242140782,node,54.2859796,-8.9610065,yes,Unknown,,,,
12242140783,node,54.2859237,-8.960859,butcher,Cavanagh Meats,,,,
12246832301,node,54.583337,-5.8987256,grocery,Ciao Italygnam,,,,
12247252213,node,53.1705884,-6.8118692,lighting,Elegant Lighting,Newbridge,,Newbridge,
12247252214,node,53.1705298,-6.8119649,paint,Cove & Co. Newbridge,,,,
12248665303,node,54.9946186,-7.3184922,books,Waterstones,Orchard Street,Orchard Street,,
12249306256,node,54.193208,-7.7048032,butcher,Brogan's Butchers,,,,
12250070852,node,54.0054479,-6.3890187,chemist,Smyth's life Pharmacy,,,,
12250076164,node,53.8211621,-6.7464406,beauty,The Arches Beauty Salon,,,,
12250076165,node,53.8213034,-6.747567,hairdresser,D Hair Salon,,,,
12259529656,node,54.4909966,-6.0681863,variety_store,B&M,,,,
12259529657,node,54.4918705,-6.0709105,houseware,The Range,,,,
12260542501,node,54.756922,-8.4186426,gift,John Molloy Limited,"1, Main Street, F94 RX43",Main Street,,F94 RX43
12266007755,node,54.2842171,-8.4732724,car,Porter Ford,,,,
12272104888,node,54.1945588,-7.7043153,garden_centre,Forest & Garden,,,,
12273334296,node,53.2454185,-9.2865357,department_store,Standún,,,,
12277070609,node,54.1207615,-7.6755496,convenience,An Siopa,,,,
12277070612,node,54.1222965,-7.679169,car_repair,Bawnboy Motors,,,,
12299657637,node,53.2759198,-7.4923366,photo,Fujifilm Photo Plus Tullamore,,,,
12300889800,node,54.5847391,-5.9371953,convenience,Spar,,,,
12308278168,node,53.9888521,-6.3776711,yes,Deluxe Bathrooms,,,,
12308278169,node,53.9892953,-6.3775933,vacant,Unknown,,,,
12308278170,node,53.9903376,-6.3774914,furniture,Caffreys,,,,
12308278171,node,53.9912317,-6.3774189,furniture,JYSK,,,,
12310299475,node,54.246548,-6.9698145,clothes,Vero Moda,"Unit 5, Monaghan Shopping Centre, Monaghan, H18 D263",Monaghan Shopping Centre,Monaghan,H18 D263
12312640084,node,53.5592961,-6.7901326,car_repair,PJ Souhan,"Haggard Street, Trim",Haggard Street,Trim,
12318839971,node,54.4557038,-6.3457476,convenience,Unknown,,,,
12324208386,node,53.2961561,-9.1244452,car_repair,O'Toole Brothers Auto,,,,
12328142272,node,53.5453049,-6.8014846,car_repair,___ and Sons,,,,
12336657140,node,53.552171,-6.7932062,hairdresser,Sonic's Turkish Barber,,,,
12336657142,node,53.5521423,-6.7933108,hairdresser,Hair Academy,,,,
12337058404,node,53.5648022,-6.8011506,food,Gerry Ellis and Sons,,,,
12337123165,node,53.5552407,-6.7930387,houseware,Nook Home,"6, Market Street, Trim",Market Street,Trim,
12337123166,node,53.5552874,-6.7928954,vacant,Unknown,"Market Street, Trim",Market Street,Trim,
12337123167,node,53.5553332,-6.7927191,yes,Unknown,"Market Street, Trim",Market Street,Trim,
12337123168,node,53.5553926,-6.7925241,craft,Castle Crafts,"Market Street, Trim",Market Street,Trim,
12337123169,node,53.5554155,-6.7924379,fireplace,ECO Home Solutions,"Market Street, Trim",Market Street,Trim,
12337123171,node,53.5555281,-6.7920943,sewing,Silvia's Sewing,"Market Street, Trim",Market Street,Trim,
12337123172,node,53.5555436,-6.792025,jewelry,Trim Jewellers,"Market Street, Trim",Market Street,Trim,
12337123173,node,53.5555363,-6.7920566,hairdresser,Fabulous Gair ____,"Market Street, Trim",Market Street,Trim,
12337123179,node,53.5555896,-6.7918454,yes,Unknown,"Market Street, Trim",Market Street,Trim,
12337123180,node,53.5556207,-6.7917668,yes,Unknown,"Market Street, Trim",Market Street,Trim,
12337123186,node,53.5556405,-6.7916865,variety_store,B&A Discount Shop,"Market Street, Trim",Market Street,Trim,
12337123191,node,53.5557114,-6.7914098,hairdresser,Urban,,,,
12337123195,node,53.5553473,-6.7920165,clothes,Leonards,"Market Street, Trim",Market Street,Trim,
12337123196,node,53.5553754,-6.7919174,mobile_phone,Fone Tech,"Market Street, Trim",Market Street,Trim,
12337123197,node,53.5553615,-6.7918716,beauty,Visage,"Market Street, Trim",Market Street,Trim,
12337123200,node,53.5553892,-6.7918644,e-cigarette,Electronic Cigarette Co.,"Market Street, Trim",Market Street,Trim,
12337168601,node,53.5557176,-6.7910615,computer,Computer King,"Bridge Street, Trim",Bridge Street,Trim,
12338752856,node,53.5538701,-6.7928079,hairdresser,Trim Castle Hair & Beauty,"Finnegans Way, Trim",Finnegans Way,Trim,
12338752857,node,53.5536957,-6.7928781,clothes,Abellé Bridal,"Finnegans Way, Trim",Finnegans Way,Trim,
12338752861,node,53.5537588,-6.792359,food,Food Plus - Polski Sklep,,,,
12338752867,node,53.553863,-6.7914492,gift,Kilkenny,"Finnegans Way, Trim",Finnegans Way,Trim,
12338752890,node,53.5552709,-6.7913464,vacant,Handmade Gallery,"Castle Street, Trim",Castle Street,Trim,
12338752891,node,53.5553047,-6.7913495,beauty,Skin Deep,"Castle Street, Trim",Castle Street,Trim,
12338777215,node,53.5553045,-6.7906259,electrical,Ace Domestic Appliances,"French's Lane, Trim",French's Lane,Trim,
12338971421,node,53.5530388,-6.7937011,hairdresser,Little Trim,"Emmet Street, Trim",Emmet Street,Trim,
12338971422,node,53.5530826,-6.7937011,hairdresser,Trim and Proper,"Emmet Street, Trim",Emmet Street,Trim,
12338971438,node,53.5532923,-6.7938681,alcohol,Carry Out,"Emmet Street, Trim",Emmet Street,Trim,
12338971439,node,53.5535537,-6.7937319,bookmaker,Fox Betting,,,,
12338984312,node,53.5542111,-6.7935747,food,Cult:Zero,"Emmet Street, Trim",Emmet Street,Trim,
12338984313,node,53.5541513,-6.7936042,yes,Kitchen,"Emmet Street, Trim",Emmet Street,Trim,
12339092858,node,53.5545944,-6.7932065,mobile_phone,Vodafone,"Emmet Street, Trim",Emmet Street,Trim,
12339092874,node,53.5550554,-6.7934098,stationery,The School Centre,"Market Street, Trim",Market Street,Trim,
12339092883,node,53.5554406,-6.7935128,laundry,Trimline,"Watergate Street, Trim",Watergate Street,Trim,
12339121661,node,53.5568497,-6.7915943,furniture,Trim Furniture Craft,"Loman Street, Trim",Loman Street,Trim,
12343035849,node,53.5570922,-6.791757,charity,Vincent's,"Loman Street, Trim",Loman Street,Trim,
12343035855,node,53.5571419,-6.7917506,vacant,Unknown,"Loman Street, Trim",Loman Street,Trim,
12343035864,node,53.5570954,-6.7902951,hairdresser,Crew Barbering,"High Street, Trim",High Street,Trim,
12343097649,node,53.5575947,-6.7889943,bookmaker,BoyleSports,"High Street, Trim",High Street,Trim,
12343097650,node,53.5576158,-6.7888618,beauty,Pure Bliss,"High Street, Trim",High Street,Trim,
12343097669,node,53.5572906,-6.7894311,hairdresser,Headmasters,"High Street, Trim",High Street,Trim,
12343097670,node,53.5572569,-6.7895089,travel_agency,Padraic Keogh Travel,"High Street, Trim",High Street,Trim,
12343569290,node,53.0138667,-6.1084334,garden_centre,Hanleys Ashford,Ashford,,Ashford,
12343626764,node,53.5583057,-6.7912484,laundry,The Laundry Basket,"Loman Street, Trim",Loman Street,Trim,
12343626765,node,53.5583612,-6.7912391,vacant,Nook Home,"Loman Street, Trim",Loman Street,Trim,
12346478400,node,53.7268415,-6.8774115,vacant,Unknown,,,,
12346481702,node,53.7269624,-6.8772763,gift,Doyles,,,,
12346481703,node,53.7270277,-6.8772132,mobile_phone,iSmart Repairs,,,,
12346481704,node,53.7270166,-6.8769232,gift,Shamrock Press,,,,
12346481725,node,53.7269379,-6.8770228,bathroom_furnishing,Home Luxuries,,,,
12346481727,node,53.7267142,-6.8772366,clothes,The Premier House,,,,
12346534462,node,53.7265134,-6.877411,hairdresser,Petra Hair & Beauty,,,,
12347646003,node,53.5576935,-6.7883452,vacant,Unknown,"Navan Gate, Trim",Navan Gate,Trim,
12349569667,node,53.7270407,-6.8767479,e-cigarette,Smoke-N-Vape Shop,,,,
12349569670,node,53.7291471,-6.8757666,convenience,Nearby Kells,,,,
12353704423,node,53.5577836,-6.7886128,vacant,Unknown,"Haggard Street, Trim",Haggard Street,Trim,
12353704424,node,53.5578442,-6.7887402,vacant,Unknown,"Haggard Street, Trim",Haggard Street,Trim,
12353704425,node,53.5579469,-6.788924,vacant,Gitman Alterations,"Haggard Street, Trim",Haggard Street,Trim,
12353704426,node,53.5578832,-6.7888207,hairdresser,Tommy's Barber Shop,"Haggard Street, Trim",Haggard Street,Trim,
12353704427,node,53.5577271,-6.7888448,bakery,Oscar's Home,"Haggard Street, Trim",Haggard Street,Trim,
12353704428,node,53.5578171,-6.7890178,clothes,Samie,"Haggard Street, Trim",Haggard Street,Trim,
12353776470,node,53.5581299,-6.7890769,gift,Gifts of Distinction,"Haggard Street, Trim",Haggard Street,Trim,
12353776471,node,53.5581702,-6.7891047,bag,Stiletto,"Haggard Street, Trim",Haggard Street,Trim,
12353776472,node,53.5582297,-6.7891185,clothes,Ebony Boutique,"Haggard Street, Trim",Haggard Street,Trim,
12353776474,node,53.5584465,-6.7893635,copyshop,Print & Design,"Haggard Street, Trim",Haggard Street,Trim,
12353776477,node,53.5586012,-6.7894066,vacant,Unknown,"Haggard Street, Trim",Haggard Street,Trim,
12353776486,node,53.5597727,-6.7906297,bookmaker,BoyleSports,Trim,,Trim,
12354272723,node,53.138763,-8.9381514,convenience,Eurospar,,,,
12354400801,node,53.1389205,-8.9381722,beauty,Kinvara Beauty Salon,,,,
4482122,way,53.39327505,-6.392041522206094,furniture,EZ Living Furniture,"Blanchardstown Centre, Blanchardstown",Blanchardstown Centre,Blanchardstown,
4482130,way,53.393651061251965,-6.393407052822923,doityourself,Woodie's,Blanchardstown Retail Park,Blanchardstown Retail Park,,
4491084,way,53.38466190516001,-6.3821674454908255,mall,Roselawn Shopping Centre,"Roselawn Road, Blanchardstown",Roselawn Road,Blanchardstown,
4491088,way,53.38466190516001,-6.3821674454908255,supermarket,Tesco,"Roselawn Road, Blanchardstown",Roselawn Road,Blanchardstown,
5853273,way,53.28886321664746,-6.268489861855785,mall,Nutgrove Shopping Centre,"Nutgrove Way, D14 F5X7",Nutgrove Way,,D14 F5X7
5881783,way,53.3483359,-6.265725583521539,mall,Jervis Shopping Centre,"125, Mary Street, Dublin",Mary Street,Dublin,
9935067,way,53.28882157028512,-6.2158639474401545,mall,Stillorgan Village Shopping Centre,Kilmacud Road Lower,Kilmacud Road Lower,,
10057686,way,42.330641070554464,-71.03574718846215,mall,Dún Laoghaire Shopping Centre,Marine Road,Marine Road,,
13768972,way,53.34711235,-6.38903311435574,doityourself,B&Q,"Coldcut Road, Dublin",Coldcut Road,Dublin,
14398576,way,53.33799135,-6.259069508466903,mall,Stephen's Green Shopping Centre,St. Stephen's Green,St. Stephen's Green,,
18197395,way,53.394347557326086,-6.189657618950237,mall,Clarehall Shopping Centre,"Malahide Road, Dublin",Malahide Road,Dublin,
18838461,way,54.6008344,-5.9326461,mall,Castle Court Shopping Centre,BT1 1SX,,,BT1 1SX
19626221,way,54.3448538,-7.6389365,mall,Erneside Shopping Centre,Enniskillen,,Enniskillen,
19631723,way,54.3393635801268,-7.6306376841166115,supermarket,Asda,"Derrychara Road, Enniskillen, BT74 6JG",Derrychara Road,Enniskillen,BT74 6JG
22726828,way,53.35057270558249,-6.458581924868737,supermarket,Tesco,"Hillcrest Walk, Lucan",Hillcrest Walk,Lucan,
22778068,way,53.393774260293895,-6.398411853469829,supermarket,Lidl,"Blakestown Way, Blanchardstown",Blakestown Way,Blanchardstown,
22990135,way,53.2760736813778,-6.250473518996421,supermarket,SuperValu,"Ballinteer Avenue, D16 E8P5",Ballinteer Avenue,,D16 E8P5
23270960,way,53.50870914782547,-6.470825749251145,supermarket,SuperValu,"Dunshaughlin Road, Ratoath",Dunshaughlin Road,Ratoath,
23564825,way,43.132036,-93.24746010309131,mall,Rathfarnham Shopping Centre,Fairways,Fairways,,
23750743,way,53.4114416,-6.3533765,wholesale,Lituanica Limited,"Northwest Business Park, Dublin, D15 CKF4",Northwest Business Park,Dublin,D15 CKF4
23752006,way,53.3492038,-6.409634760457184,electrical,Power City,Fonthill Business Park,Fonthill Business Park,,
25416010,way,51.61815015,-0.2732903622250692,supermarket,SuperValu,"25, The Rise",The Rise,,
25714311,way,53.38320711297368,-6.311715035269414,mall,Cardiffsbridge Shopping Centre,"Cardiffsbridge Road, Dublin",Cardiffsbridge Road,Dublin,
25816396,way,53.51051918739604,-6.399429942410781,supermarket,Tesco,"Killegland Street, Ashbourne",Killegland Street,Ashbourne,
25816418,way,53.51105406979501,-6.4024958147149125,supermarket,Lidl,"Declan Street, Ashbourne",Declan Street,Ashbourne,
25816439,way,51.52795642262301,-0.1175135568210795,supermarket,Aldi,Frederick Street,Frederick Street,,
26345315,way,54.5114785,-6.0477214,mall,Bow Street Mall,"Bow Street, Lisburn, BT28 1AW",Bow Street,Lisburn,BT28 1AW
26498650,way,53.71344574591967,-6.347459561501177,mall,Scotch Hall Shopping Centre,"Marsh Road, Drogheda, A92 W271",Marsh Road,Drogheda,A92 W271
26574143,way,51.41228924339612,-0.1416868109969492,mall,Rosemount Shopping Centre,Marian Road,Marian Road,,
26635429,way,53.29997134106799,-6.261856410908529,supermarket,SuperValu,Braemor Road,Braemor Road,,
26943103,way,53.396760042517634,-6.304620256309328,supermarket,Lidl,"Saint Margaret's Road, Dublin",Saint Margaret's Road,Dublin,
27044230,way,53.4460530308881,-6.238741388653731,mall,Boroimhe Shopping Centre,"Boroimhe Blackthorn, Swords",Boroimhe Blackthorn,Swords,
27121536,way,53.35506583489005,-6.372387456226018,mall,Palmerstown Shopping Centre,Kennelsfort Road Upper,Kennelsfort Road Upper,,
27201923,way,53.399718791570095,-6.255126355729237,supermarket,Aldi,Santry Avenue,Santry Avenue,,
27338945,way,53.46944670586096,-6.243446774756968,supermarket,JC's,"Rathbeale Road, Swords",Rathbeale Road,Swords,
27513374,way,53.37781588141982,-6.375812315042414,mall,Laurel Lodge Shopping Centre,Laurel Lodge Road,Laurel Lodge Road,,
27652971,way,53.5072716,-6.4640687,mall,Corballis Shopping Centre,Ratoath,,Ratoath,
27715561,way,53.4049743,-6.242133031854135,car,Auto Maintenance Services,"Airport Business Campus, Dublin",Airport Business Campus,Dublin,
28008541,way,53.39250567757406,-6.167352311446248,mall,Donaghmede Shopping Centre,"Grange Road, Dublin",Grange Road,Dublin,
28177530,way,53.3477607,-6.422982149037986,supermarket,Lidl,"Ballyowen Castle Shopping Centre, Lucan",Ballyowen Castle Shopping Centre,Lucan,
28411234,way,53.50187959044912,-6.46724600562108,convenience,Spar,"Fairyhouse Road, Ratoath",Fairyhouse Road,Ratoath,
28531968,way,53.29909492401277,-6.3736163496095,supermarket,Aldi,Old Belgard Road,Old Belgard Road,,
28934859,way,53.372533675840685,-6.521450084221478,supermarket,Lidl,"Maynooth Road, Leixlip",Maynooth Road,Leixlip,
29558391,way,53.3579099,-6.3827254,supermarket,Aldi,"Old Lucan Road, Palmerston, D20 DT92",Old Lucan Road,Palmerston,D20 DT92
29754765,way,53.1518286,-6.0849717700662005,supermarket,Lidl,"Blacklion Manor Road, Greystones",Blacklion Manor Road,Greystones,
30420550,way,53.38177245,-6.580239000000001,supermarket,Tesco Extra,"Dublin Road, Maynooth",Dublin Road,Maynooth,
30633224,way,53.382824082888256,-6.594338870400322,supermarket,ALDI,"Kilcock Road, Maynooth",Kilcock Road,Maynooth,
31574825,way,53.368523947482,-6.58693309973375,supermarket,Lidl,"Griffin Rath Road, Maynooth",Griffin Rath Road,Maynooth,
35861314,way,53.3441811181124,-6.54587723466406,supermarket,Tesco,"Shackleton Road, Celbridge",Shackleton Road,Celbridge,
37596450,way,53.2951416,-6.35116276049933,electrical,Power City,Hibernian Industrial Estate,Hibernian Industrial Estate,,
37597326,way,53.29831845081567,-6.364813764730943,mall,Kilnamanagh Shopping Centre,"Mayberry Road, Tallaght",Mayberry Road,Tallaght,
37682721,way,53.294075250000006,-6.362953405239033,bicycle,Cycle Superstore,"31, Airton Road",Airton Road,,
37718083,way,-37.77469568356858,145.058135762551,supermarket,Fresco Foods,Robinhood Road,Robinhood Road,,
37720537,way,53.30678065,-6.348496839310728,supermarket,Lidl,"Greenhills Road, Dublin",Greenhills Road,Dublin,
37720698,way,53.33339385,-6.35533045,doityourself,Woodie's,"Killeen Road, Dublin",Killeen Road,Dublin,
37720700,way,53.3243625,-6.3393737,motorcycle,Bikeworld,"1, Long Mile Road, Dublin, D12 DW4C",Long Mile Road,Dublin,D12 DW4C
37720711,way,53.31742422953784,-6.333511660473513,supermarket,Lidl,"Walkinstown Avenue, Dublin",Walkinstown Avenue,Dublin,
37720719,way,-38.09888081670489,145.329176204621,car,Honda Opel Car Dealership,Naas Road,Naas Road,,
37720727,way,-37.69131167950649,145.05717082129493,tyres,Tyre Master,Greenhills Road,Greenhills Road,,
